,id,user,tweet,location,created_at,retweet_count,class
7816,1426475253631492097,Akbretlem,"It must be clear that Ethiopia government's continued blockade of Tigray, even as ~1million people face… https://t.co/2eZz31pf50","Pretoria, South Africa",2021-08-14 09:26:17,2,drought
7817,1426474280896827393,SalvoChester1,"Same warlords, same disaster?

""Fitz-Gerald says:
""The people are essentially held hostage,
and the TPLF demand rec… https://t.co/UNDzUeNLe3",Ethiopia,2021-08-14 09:22:25,0,drought
7818,1426471654197190660,Nebiyat43172963,"""UN says food aid in Ethiopia's war-torn Tigray region will run out Friday as 400,000 people face famine""… https://t.co/6dtBfaya9Y", Riyadh Saudi Arabia🇸🇦,2021-08-14 09:11:59,1,drought
7819,1426471637801709568,Nebiyat43172963,"""Now the U.S. estimates up to 900,000 face famine conditions after Ethiopian &amp; allied forces destroyed crops, loote… https://t.co/8yHjqfqyd8", Riyadh Saudi Arabia🇸🇦,2021-08-14 09:11:55,1,drought
7820,1426471429315440641,Nebiyat43172963,Any death due to famine in #Tigray is a consequence of @AbiyAhmedAli's continual use of food as a weapon of war. Th… https://t.co/GNVaBzsa6Q, Riyadh Saudi Arabia🇸🇦,2021-08-14 09:11:05,9,drought
7821,1426463193241640962,Bettyaregawi,"It must be clear that Ethiopia government's continued blockade of Tigray, even as ~1million people face… https://t.co/CgZSLkPRGL",Ethiopia,2021-08-14 08:38:22,0,drought
7822,1426436948147777537,Nebiyat43172963,"It must be clear that Ethiopia government's continued blockade of Tigray, even as ~1million people face… https://t.co/6aicZXu1ng", Riyadh Saudi Arabia🇸🇦,2021-08-14 06:54:05,1,drought
7823,1426436057025896451,Nereawold1,"It must be clear that Ethiopia government's continued blockade of Tigray, even as ~1million people face… https://t.co/kFfm2phl0g",At the Center.,2021-08-14 06:50:32,0,drought
7824,1426427649656860674,Mulugeta678221,@peterbelayneh @AbiyAhmedAli @Haavisto @JosepBorrellF @Lacroix_UN @EUinEthiopia @USUN Hunger and famine is not a ne… https://t.co/ib5i4rEMmv,Ethiopia,2021-08-14 06:17:08,1,drought
7825,1426418320471994370,ibisrat,"@stephensackur @bbcworldservice Morethan 400000 peoples are displaced, cities burned and hunderds of civilian massa… https://t.co/4huQP1Zm2B",Ethiopia,2021-08-14 05:40:03,0,drought
7826,1426408219665121280,AlemAndarg,"""TPLF demand recruits in return for food aid. This a repeat of the same tactics used in 1984 when food aid was misu… https://t.co/CHqlfEJYZT","Addis Ababa, Ethiopia ",2021-08-14 04:59:55,1,drought
7827,1426404783288631300,millen_gal,"It must be clear that Ethiopia government's continued blockade of Tigray, even as ~1million people face… https://t.co/nx41t9gatG",,2021-08-14 04:46:16,4,drought
7828,1426404173827002369,millen_gal,"It must be clear that Ethiopia government's continued blockade of Tigray, even as ~1million people face… https://t.co/Rfbqbna6nv",,2021-08-14 04:43:51,0,drought
7829,1426391717750652929,TSitota,"State breakups have occurred in Iraq, Libya, Somalia, and Yemen! Various reasons were given. Tigray “famine” is the… https://t.co/Dqe834uyIT",Addis Ababa,2021-08-14 03:54:21,0,drought
7830,1426381329545928706,attalalala,"For centuries, many European involvements have taken place in Africa which is rich with natural resources, yet when… https://t.co/umIOm6PuGL",Sol III,2021-08-14 03:13:04,0,drought
7831,1426379367547121664,samuelyfeleke,@seyoum_teshome Tigray genocide &amp; famine 2.0 soon to bleed our ears. The rolling &amp; yelling Jo Bidennn... 📢🗣To begin soon. Lol 😂,Ethiopia,2021-08-14 03:05:16,0,drought
7832,1426377542940991488,samuelyfeleke,@PMEthiopia The hunger &amp; famine in Tigray region is an orchestrated propaganda made by #TplfTerroristGroup  &amp; the s… https://t.co/y5qLsWLQrn,Ethiopia,2021-08-14 02:58:01,0,drought
7833,1426331739451019267,naty_yoseph,"#Woldia, a critical crossroads to North and Central Ethiopia. #Afar is the critical route from Djibouti and Mekele!… https://t.co/JMLcIIOeCa",Ethiopia,2021-08-13 23:56:01,0,drought
7834,1426331046883336194,naty_yoseph,#TPLFTerroristGroup is responsible for the famine situation in Tigray affecting children! Next is #Afar and #Amhara… https://t.co/B2YF5wflMI,Ethiopia,2021-08-13 23:53:16,0,drought
7835,1426324215062573058,elusweet2,"""The U.S. says up to 900,000 people now face famine conditions.” As if that wasn't enough, the Amhara militia is co… https://t.co/Swt8vK30Aw","Jeddah, Kingdom of Saudi Arabia",2021-08-13 23:26:07,1,drought
7836,1426287935918313473,islands4,@piersmorgan Come on Piers. If you're not a fan in the times of famine you don't get to enjoy the times of feast! 😄,Midlands,2021-08-13 21:01:57,1,drought
7837,1426287447739191301,AJEnglish,"How the US ran out of bullets amid a coronavirus pandemic ➡️https://t.co/TMKrOqMCv2 

— #AJOpinion by… https://t.co/Y2EH118ZfE","Doha, Qatar",2021-08-13 21:00:01,6,drought
7838,1426280759690776579,aseyedsadegh_ir,@gingersnips_ But the situation in Yemen is so critical that it has been besieged by Al Saud with the support of th… https://t.co/JRuvm015Yh,iran,2021-08-13 20:33:26,0,drought
7839,1426277857165299713,lerato_dk,"@Eunice_lungile “The days are coming,” declares the Sovereign LORD, “when I will send a famine through the land— no… https://t.co/pe8FYq2n22","South Africa, Ga-Rankuwa",2021-08-13 20:21:54,0,drought
7840,1426273212074242048,tranquillumspes,@ZoeChange along with famine,"Madrid, Spain",2021-08-13 20:03:27,0,drought
7841,1426271339011350528,Nereawold1,Any death due to famine in #Tigray is a consequence of @AbiyAhmedAli's continual use of food as a weapon of war. Th… https://t.co/zWuoY2gwzJ,At the Center.,2021-08-13 19:56:00,1,drought
7842,1426256124022595591,Mike53133036,"Did You Know it's Winter War and Famine in #NorthWollo #Lasta, #Lalibela, #Kobo, #Gidan, #Meket @UNHCR @OCHA @WFP@I… https://t.co/zoXfoXz5aU",Ethiopia,2021-08-13 18:55:33,0,drought
7843,1426241600292855810,DerejeM7,"USA🇺🇸 Negotiate with  #TplfTerroristGroup  
ETH🇪🇹 Tplf is like #alkaida for us
USA🇺🇸 other wise will pick a card of… https://t.co/kniZVpILsR","Addis Ababa, Ethiopia",2021-08-13 17:57:50,2,drought
7844,1426238551725912067,najiharazi,@JamesCleverly @WFPChief If HM Government and WFP would really like to help Yemen and the suffering Yemenis inside… https://t.co/n9Iy3Vh45p,Dubai,2021-08-13 17:45:43,0,drought
7845,1426235171527868424,Solomon08758803,"@JakeSullivan46 USA🇺🇸 Negotiate with  #TplfTerroristGroup  
ETH🇪🇹 Tplf is like #alkaida for us
USA🇺🇸 other wise wil… https://t.co/W81l1IIqXz",Addis Ababa ,2021-08-13 17:32:17,1,drought
7846,1426222982599430146,raahtv,"China Increases Coal Intensive Projects Even as that Exacerbates Climate Change
Click the link for more details :… https://t.co/ddN3ELSY1T","Karachi,Pakistan",2021-08-13 16:43:51,0,drought
7847,1426206464616681477,abdure14,"USA🇺🇸 Negotiate with  #TplfTerroristGroup  
ETH🇪🇹 Tplf is like #alkaida for us
USA🇺🇸 other wise will pick a card of… https://t.co/aRNo491Plh","Jeddah, Kingdom of Saudi Arabia",2021-08-13 15:38:13,1,drought
7848,1426206001569705988,aamitchell,@FarmChicJodi I think I've heard it's our body's natural response to try to protect us from famine. No idea if it's true,IL,2021-08-13 15:36:23,0,drought
7849,1426196804215902213,JadChaaban,"2/ Yet for more than 100 years Lebanon has been passing into cycles of wars, famine, socioeconomic crisis, and mass… https://t.co/ccWhrb1rGF","Beirut, Lebanon",2021-08-13 14:59:50,0,drought
7850,1426182402989338625,AndaluzaRoja,"after which resulted in 150k troops being stationed in cambodia, a puppet regime that robbed cambodians of their se… https://t.co/KOwgkh81V4","Seville, Andalusia",2021-08-13 14:02:36,0,drought
7851,1426152137113886720,MervsT,@FlashCric India's middle order problem in UK continuous event today as explained below https://t.co/jdMWdMZwWH,"Dubai, United Arab Emirates",2021-08-13 12:02:20,0,drought
7852,1426151936433303552,MervsT,@PoppingCreaseSA The middle order conversion rate took a further dip as explained below #ENGvIND https://t.co/jdMWdMZwWH,"Dubai, United Arab Emirates",2021-08-13 12:01:32,0,drought
7853,1426150777609932803,SamCenor,"«From six disasters he will rescue you; even in the seventh, he will keep you from evil. He will save you from deat… https://t.co/wxQQ8bz3g1",Haiti,2021-08-13 11:56:56,1,drought
7854,1426150051647266821,Hope_peace_unit,@martinplaut @raidukorg You had reported that tplf was using famine as weapon before came to power. What happen to you old man?,"Ethiopia, Addis Ababa",2021-08-13 11:54:03,0,drought
7855,1426149671425167360,MehariTef,".@NobelPrize laureate turned war criminal @AbiyAhmedAli, has weaponized rape and famine against the populace in Tig… https://t.co/UGqw7GhFuz",Ethiopia,2021-08-13 11:52:32,0,drought
7856,1426147510905720833,GREEN2WHlTE,@LatateAndBic @JuliusMaIema @amen_ammonite @poldiscoursebot Famine is genocide just cause some Ukrainian fascists said so,"Nicosia, Cyprus",2021-08-13 11:43:57,0,drought
7857,1426146534417215488,MehariTef,Any death due to famine in #Tigray is a consequence of @AbiyAhmedAli's continual use of food as a weapon of war. Th… https://t.co/jSXVdvbBSw,Ethiopia,2021-08-13 11:40:04,1,drought
7858,1426110189263106049,RealKudaMupfeka,"Sowing in famine is proof that God matters more to you than things and even life itself, and it is a declaration th… https://t.co/SOZ0GsTxzE","Johannesburg, South Africa",2021-08-13 09:15:39,0,drought
7859,1426110026452815872,RealKudaMupfeka,The seeds of faith we sow in famine reflect our dependence on God and our faith in Him that He will HONOR His Word!,"Johannesburg, South Africa",2021-08-13 09:15:00,1,drought
7860,1426109475547750400,hireytitsegay,Any death due to famine in #Tigray is a consequence of @AbiyAhmedAli's continual use of food as a weapon of war. Th… https://t.co/KkfDlpHmkr,addis ababa,2021-08-13 09:12:49,0,drought
7861,1426095035624341507,MervsT,@SkyCricket @RuthStraussFdn @HomeOfCricket Will we see better middle order conversion rates take place today at Lor… https://t.co/m1ZXxI5hBs,"Dubai, United Arab Emirates",2021-08-13 08:15:26,0,drought
7862,1426094602616979459,YehagerSew,"#TplfTerroristGroup 
√ Attack North command 
√ Expose it's own 400,000 people to famine-like conditions.
√ Expose 1… https://t.co/2tnejq0f4J",Ethiopia,2021-08-13 08:13:43,1,drought
7863,1426093380912680972,ogarra1,"1995

The Taliban, rises to power on promises of peace. Most Afghans, exhausted by years of drought, famine and war… https://t.co/6dd6ZMbg2W",Gibraltar,2021-08-13 08:08:52,0,drought
7864,1426083861163921408,DICTSMakerere,"#IndigenousKnowledge ""Kaama, wild yam species is harvested in silence, it's also abominable to cook Kaama since it'… https://t.co/dKonGvjsY2","Kampala, Uganda",2021-08-13 07:31:02,1,drought
7865,1426080228770734082,abrj4s7nnCqwgPM,“Hundreds of thousands face famine conditions in one of the world’s worst hunger crises in a decade.” The systemati… https://t.co/z0xdcl3KYM,"Durban, South Africa",2021-08-13 07:16:36,0,drought
7866,1426022137643601921,lnvincibile,"@sailthe_sky The night is always darkest just before the dawn, His wrath is coming soon and it gives me hope

Pesti… https://t.co/Le8aqj1EoW","Ashgabat, Turkmenistan",2021-08-13 03:25:46,0,drought
7867,1426019549275635716,Mulugeta678221,@TirusewAsefa @BlenMamoDT @ajlab That's up to them. Egyptians had to forecast this would happen and device various… https://t.co/hXzm3i4YFm,Ethiopia,2021-08-13 03:15:29,0,drought
7868,1426006108188065795,gebreab6,Any death due to famine in #Tigray is a consequence of @AbiyAhmedAli's continual use of food as a weapon of war. Th… https://t.co/7K67iuzvrg,Addis Ababa,2021-08-13 02:22:04,29,drought
7869,1425993564337618944,elusweet2,How many must die before appointed leaders recognize the conditions in Tigray are that of a genocide? Another… https://t.co/0WGMp2DLRs,"Jeddah, Kingdom of Saudi Arabia",2021-08-13 01:32:14,0,drought
7870,1425992646632345605,JayEthio,@RegulaeMea I disagree with your opinion. I think TDF has to partner with ANYONE  to save Tigray from the current a… https://t.co/aA5cSMlPob,"Addis ababa, Ethiopia ",2021-08-13 01:28:35,0,drought
7871,1425991567370858500,elusweet2,“Hundreds of thousands face famine conditions in one of the world’s worst hunger crises in a decade.” The systemati… https://t.co/fg7gsERSHN,"Jeddah, Kingdom of Saudi Arabia",2021-08-13 01:24:17,0,drought
7872,1425990174413135875,elusweet2,"""The U.S. says up to 900,000 people now face famine conditions.” As if that wasn't enough, the Amhara militia is co… https://t.co/iDewRUUt1P","Jeddah, Kingdom of Saudi Arabia",2021-08-13 01:18:45,0,drought
7873,1425953006265196548,GhoudiB,"@peta I am in Tunisia, and I am specifically talking about the African continent. There are more important things t… https://t.co/OIMIemuN2z",Tunisia,2021-08-12 22:51:04,0,drought
7874,1425928115096858628,hayet_alem,@JakeSullivan46 They committed gross inhumane sexual violence against hundreds of women &amp;  young girls in Tigray. D… https://t.co/ie4wtUq58L,"Addis Ababa, Ethiopia",2021-08-12 21:12:09,45,drought
7875,1425920713874149380,IscoFekadu,"Well Sexual Violence was not the only accusation put out on the Ethiopian side, there is few other accusation such… https://t.co/0mfellM1kh",Addis Ababa,2021-08-12 20:42:45,0,drought
7876,1425919083304861698,hayet_alem,@SFRCdems Not only inhumane sexual violence against hundreds of women and young girls in Tigray but also destroyed… https://t.co/0Vtuxs4axG,"Addis Ababa, Ethiopia",2021-08-12 20:36:16,7,drought
7877,1425917431197966343,hayet_alem,@JohannesLenz @heutejournal @UN @NATO It's very distressing situation. On top of that they have destroyed every inf… https://t.co/OZ773MiNRb,"Addis Ababa, Ethiopia",2021-08-12 20:29:42,27,drought
7878,1425896983211003905,Nereawold1,“Hundreds of thousands face famine conditions in one of the world’s worst hunger crises in a decade.” The systemati… https://t.co/UQuD8swnx0,At the Center.,2021-08-12 19:08:27,0,drought
7879,1425889279968960518,zemabiruk,"State breakups have occurred in Iraq, Libya, Somalia, and Yemen! Various reasons were given. Tigray ‘famine’ is the… https://t.co/xEdPgECaaU",Ethiopia,2021-08-12 18:37:50,0,drought
7880,1425883357293031427,Yasfofana,Cameroonian Chef Christian Abegan Fights Famine With UNWFP - Cuisine Noir Magazine https://t.co/pCZ4Gie4S9,Côte d'Ivoire,2021-08-12 18:14:18,0,drought
7881,1425882596072992773,Mamie48270229,"@SamanthaJPower should realize that war inevitably culminates in famine. And the TPLF Terrorists launched, sustaine… https://t.co/PYDQbl9KpB",Ethiopia,2021-08-12 18:11:17,0,drought
7882,1425882571884355587,Mamie48270229,Famine politics &amp; aid corridor tricks don’t work this time. Wake up Ethiopia! #TPLFisTheCause… https://t.co/rIubl4hUsf,Ethiopia,2021-08-12 18:11:11,0,drought
7883,1425879057946890246,mamienat26,"#Woldia, a critical crossroads to North and Central Ethiopia. #Afar is the critical route from Djibouti and Mekele!… https://t.co/sfiAwbw4z1",Addis Ababa,2021-08-12 17:57:13,1,drought
7884,1425878989353201672,mamienat26,#TPLFTerroristGroup is responsible for the famine situation in Tigray affecting children! Next is #Afar and #Amhara… https://t.co/ThCUDaxfe3,Addis Ababa,2021-08-12 17:56:57,0,drought
7885,1425878221124509701,townpresssa,The great US ammunition famine of 2021 https://t.co/PFTv3KKuOB,"Pretoria, South Africa",2021-08-12 17:53:54,0,drought
7886,1425875747072352259,IRajabany,These photos remind me of the droughts of the 70s/80s in Africa and the millions who died from famine .... We grew… https://t.co/oymaBaE5Nf,Libya,2021-08-12 17:44:04,1,drought
7887,1425862600592658433,flugeldan,"As an father of a newborn, every time my boy wails for hunger, I can't help but think how hard it must be for famil… https://t.co/vNTrQNwl5t","Istanbul, Turkey",2021-08-12 16:51:49,0,drought
7888,1425851633427177474,WFP_WAfrica,"How many people in the world do you think are living just days away from famine?
➡️34 million
➡️24 million
➡️14 mil… https://t.co/KaP6lqaMva","Dakar, Senegal",2021-08-12 16:08:15,2,drought
7889,1425840625941893128,MervsT,Riveting session before tea 🍵.  Another one brewing up soon with @imVkohli fresh at the crease &amp; @klrahul11 looking… https://t.co/TxmWNfc6Rw,"Dubai, United Arab Emirates",2021-08-12 15:24:30,0,drought
7890,1425838741789331464,MervsT,@onlyforstats Similar to the ones mentioned below #ENGvsIND https://t.co/jdMWdMZwWH,"Dubai, United Arab Emirates",2021-08-12 15:17:01,0,drought
7891,1425838215555166212,MervsT,@SkyCricket @RuthStraussFdn Pujara has been converting 33% of innings after crossing 50 runs in Uk as explained bel… https://t.co/elJLcEMsQx,"Dubai, United Arab Emirates",2021-08-12 15:14:56,0,drought
7892,1425837693695574016,MervsT,@PoppingCreaseSA Below pathetic record in last decade by Indian openers in England so far seems to be corrected https://t.co/jdMWdMZwWH,"Dubai, United Arab Emirates",2021-08-12 15:12:51,0,drought
7893,1425833554416594962,Nereawold1,Any death due to famine in #Tigray is a consequence of @AbiyAhmedAli's continual use of food as a weapon of war. Th… https://t.co/P0JJpsNmPx,At the Center.,2021-08-12 14:56:24,0,drought
7894,1425826385017274378,MervsT,@FlashCric The opening pair has ensured that below mentioned woeful record in last 3 tours over past decade is chan… https://t.co/Lpo0ZZgGLu,"Dubai, United Arab Emirates",2021-08-12 14:27:55,0,drought
